puuid,region
z-KJkY_bXZDZDbjhqlO656rc8ehtVehHgC1I5Zn1BENkJJ1jUPlZL98tBmfY7bHi4NgxdzQHmYC4AQ,AMERICAS
sBa7aGxNZiIE-I4iiFZgd56KGJnp6WtyAt74aqMDsARa7_y786bAzwX00Hfhfvi7tKTkQ3LeEzGpbA,AMERICAS
bCm4hw_aolGUQb-t3JdCSnkcv1ncGXNIh3Ym2PFVIvJMXj8LlwmldFL_jCrqKwXW1vVJrCe68ss5bg,SEA
Qy0PYfmMzarwJej7tx5nRdaYqKyGNRXnkb72AXI08YrHvw9Kt-dlgVE28-exKpidd0elB6ueftxQew,SEA
MXz6o_GwEazVpEpvRR4eGgF8Ov-OOD-YS7vZFo2ba-nz-gvt8x4Ui-p8XCwq67mNuiwNY3HTXu56Lw,AMERICAS
cCP94Tjb62TOyQH9uznJ7e31DzGMkYaeN9N6J53l3fpyu_hxuGCysAWI7r8yPtu-d4U74DQnfqCorA,SEA
7JDqDWx5pK0qgSceMKsAibrzgFCH5haiL7rmbJtvT_5yJ6O08DyaMZKAXEKA1D4SEg_TVKW_Kq--Aw,ASIA
JWmIbNaRF3jEKC4s2elskSgOq5wkCVuXZ98edofhrwvxlyqxh55Y1H9eSiWE8FWDt1UMfMTfIjhe8Q,ASIA
DhhqUiOIL50XTsy9_SKkiBEg9VxzooNOBImBy9fTKjpYaSqrqHENsMrAVHhASulL5f4g15ldP0mZdw,ASIA
QhGwdPn_pZLRA9o1O_7_I3Vm0mVBlJ6SXZKjPKE3mxtiDpUUVNvPH5Lku9ZCLdvZbaqJMSwtPP4P0g,EUROPE
sWPMkgOGcNPWLmjJmpsrtZdquSuhbnkbwVKioMgB2G4d_L-gMwsDseYvKTf-9DjCIMdRnLKNY-l3ww,EUROPE
_Rb9I88ZPJN5lS87f-Ty3roGmLQry-fGIWpqg82XiE54aaPdDhfXhmjuzgIY47yx1GYei5nNZtPWlg,SEA
K-wTC8i_jNXFLFvcemLrW-D1mXI3ctjI9M5Ig2UQpjjJ8f_TERdFnoHLpawF5oSNxXTLH4K04SgPkw,AMERICAS
Qb3zxfL0A1vL-BKSZTtfs0bZ7h-Gm1p5Uf7ovXRIaboLbntd0y9jXU8UnjUkdFLfEpAEFej8NXyTAQ,SEA
V42Cbx_4qwc5w8ELZjnQ5sdmHtKEp1rCdtAaVlbHcxGQKbgY4iiQ9mT5_-T2fDLHqg7iLoezZMn9vA,ASIA
fOmoN64D6meZlvt6QTMqgZupmJ31voQmBVfejRqpA5C9nLhpLIHEfcEojGKlV6sgBXL6Dz6yPQs3UA,EUROPE
4rZVPPBopgHCji9CGGxDuhL_fKtWsFGJiWm0FV18kjstfK130Re7_MwErkoctt3KJntuBqozBElNVw,EUROPE
BKXpg_JYZP9CxbpCc_Xbb5EmJUmMh8eUabGn1mJS-2ciR-d7H9iRkWssoPKPnupPGU9RnzusWCpjuw,AMERICAS
5d2C2JUch5eP_qErbmWYTgv6XzJUjwYYMyzXRBO4U1Fw7xv3gfBvMMJdxJ9ArfShjFGPi44saSmAeA,EUROPE
eH-8zxeMv9Q-L8fJIqjHnbwAXWrGc7_mnYXV-6m1zEGkL5In0G7bXfw8NIEefomf3XKdvW_Zuh6_eQ,ASIA
kJD9a98GvVkOlh6XsvvNlYJtMYxYeQScTHGePpM4M9txphj4OHJ0wfiz6tUmSNTqGL1gsWxugY2S2Q,ASIA
Xave-h-i9MWOwJn9G_kj03IgHzwAkgsTnfjYpqK7BUQT_sgo7mCr06Y-s2-Us5ZrEHMIU0qOpCOUcw,AMERICAS
iB_lloX9la7UcC7IrE9ItoyuPTn8dUVTT3KGRyyxW_hsnkzB_Q4ftyuG2PAH78HWyL3f_gTIJn7JpA,EUROPE
2FOgpsrTwRskJ8dSU9AF5k4OJu2juO1_FhkcNu2Z7kRl6GuXdOjPR63em9ZC01a17b9GefYGLcyXRQ,SEA
SY9pDDOlW9Zx9JXdNBZ4wn3zR9exo8_4qQfP4l0NSJoMux0IjnDhdpROJUjdv-3DPqa-u1nI-O-m9g,SEA
IZZFjgFUmNtVEKfZ3DUFKJ79bupBVt7B9hqHXE5tzafSC6qHyx_r-lojCljXnduvRtdHT-ciPKwHjQ,ASIA
0D6dP5nxmyobCXrkwF4n_TRWLi0uKS3lgs_wcJ1NZl4ZkwOVyD9zCLOJ90W-XEkBQEB2LOx0K_5rsQ,ASIA
LYpHJqxosOMfCqxP9cPrIRk0KjKslUbomjruhbbC_p_ysGxbbosXcE2LeIthlE7PgHCT4efYRcNSrQ,SEA
bYVlXsYDXUbHPBjBdTI-q7PyhqiGA9C0SeR2BySBhkTJF6B7LlkLVn15N0_hwX2Z84IEiPJSJ0TgiQ,AMERICAS
HnSViOYwL6UoQrf2dxL7pAotbw85zwHzUzCnFczOPlid_sxViWvUMWU86lSOEdh4ZK8H9H9DbOBfRg,EUROPE
U0Vw5Uo3wTpV7NL0nVOmjlV5jQ-48lPGm4ZtK1t_tzbKwDfJb3fVn4TjuL_v8BH8uEFlfeaTGzqqUA,EUROPE
dKOx9h6S5bVwQQzdkKJVRseGCIyJghSUyszibPSb7WCaqOqwKExGsKzVlsgXcf9y9wV9kyDS7HM15Q,SEA
y4fH6Q3_-EZ1fRK2G_J5SDB9QnD9n9_5w6a1b2iut-spuUhzOVZZzy98w4TtAGG2HNmJrzVv3AZQbw,EUROPE
arMlYovc0XbWWPavD11CP4s0X1phv9Le36fINExJpqXDlg1l4crmcQ8eheq9wCbza87jEkqHVKfMNQ,AMERICAS
7qQPAfYhSg0pJxWtGAY6zRlqZlxkA-bTrUF0rxaYVqrd0F-RTScUXWcg2GPlX_f1M1SCXDPgpbDywA,EUROPE
lzd2q11ksZTzOpQRceCTmq4GM-fcEikSanBn-SPktt_yHcV1doNuf0DQKUiGJifi-mXA-QNW1BFUSQ,SEA
yJPj1kg9pbwzH_y64XwM1-vgk6KWMsCZ1TtZvo7XkjGlSmBQ3QKhWqHp2p5Y8MmWUJnnB18uAkZM3g,AMERICAS
yRRR7-M_eQsVQ_aa_ZMltiYFm-v__-gWDTZRmh9cUWks1jTbydG2BGWudIfno5AdNVdHtfjfizLiJQ,SEA
6Mot0CWp-eaTAYpjfYqMbSNQQ3SpdZW-Zbz_cfDbDGG2HjbTOHzRE1DQGfigetEZqcbDxP3CQYbh7w,EUROPE
oUIh3wKzERyVA8AmRe91hGdkvlV2ictCN0-LFUukhbONv39388ureUM_j2yrw-PXzRI4nuSVFcAN2A,EUROPE
hwqvoUb2tvowiI99k664zXHZ0T3xqiDKGYviVa5sGKshWvGTvC30w2Li7SX6aXooUjABhxvUROUukA,EUROPE
dpyQHe9Lrpo7id4Cd59gzOKH3cXRrYcWasZk_JV8th-9LIcDBrfQafzfW7Jh_-7ms8XxvqNDYxKzkw,ASIA
QwKkxouaFCZHFWRUHyHF_1sqgxjbh--kVcYt3oxxiP3GlVXgY3ZMiK0jLGHy7GmUf2KbemlwbdsqGA,ASIA
gE5dr5H-i9tk8hAnRw_S8FcbwPztjnsmwyu6LIo2LtZPHySL0suEuBkWSNqkQbxTB8BqaBJdUsKpOA,ASIA
f9V7k8CT4lTEY0RqTcNs4ol5a2KHJ1AuuhEafUf5UmKE8PWCg7rGmZsS9KwG2iniuzolBUQwfm9e9w,EUROPE
p503pIfVG4PSfDn1Upg7PD0SX93CeM5VQYmCDUWhNriubcu9GuevhC9oq1B-6gYD1kbp7IekglJRjg,EUROPE
iuYx-rjRZ2kQpuerBuQi6eP6mi0uc6B1JLm6y43tC83emBi5reHChz8DKw-W18m5ycGBC8unsvRkFA,SEA
sVELafUMCKAC22q-fjyQ9n0Y1QNwr-5FYLyGj_dI1PCVdnyRMJ9Kjdex3__ovRyjuiSdErgEAYiYMQ,SEA
QS5yGW-4RAhNx59ZM2QIwFREbVsxBtZtSSibvWxfa5s8duqfDv6p4V8Hp47LgpKmPHNZ-_YQOR0aZA,AMERICAS
6FaZdIg99bZE5TFAXDxti3GXLN9VgoSNQrS-fKXTzW5pM634Y-ZkZisoggtA93XpE59r7kvxGVGU1Q,AMERICAS
VF0MduDuTeD9s6NkorrHMlKIC8trQSau8RFQDFuzonrCuwlQITYieC-K92iNSSc8qjU6BWYetMfbww,AMERICAS
kVgZL0FdCVRlryMgyno9pu7hvuP6tu7QYBRdF0nvaYg7tDvPRyhZn6EQR4ENHUg3SygG1vhOYEa_iw,SEA
FBHzmbfPGqbYb2UesCWFGleVNf1ZSgDXyKOApRzxe5cj9OOVefvz41BTLO_OGpmo8sPyMXD00TXbWQ,AMERICAS
MnZnOBaMqhyLls29pQx90phjA_Yfv94gpF1pLaptoDcjFwBmzi-osUKW_cefQjwDJd1JAdb33MGCKw,AMERICAS
xlTes8l6WkwsYvHnj_OsyX_592ryyturL7KV-evLbeZKlhAmz6LblvZhpffbeOFWmGZ938JnrlPJSw,EUROPE
ojLipreOrz4oyx14mOpZnWRkTB5x7QgiQw95S2GZixpHwNzpT9f7g2LvIfvt4EPNmT8IBYvw58OPLw,AMERICAS
j4OiCwepN-0-M0TTDcmGvtT0xbyHJKFggMMxCY9yfc_BD_rQdBnKB30NhNvsaztGw_Whvwz_7RsSsw,ASIA
fbUxaPWhci6tTgm-J-s1-ABjzIUSo_Ohi-jIuODLz2HWyPH7KXLICmfZwJaXrnJlGICip_qX9bUpVw,SEA
GHP6Fni1LALCWnzGqyHSVAt1ebI8QdhmfCaaIEIdJtC-1_b09cbaxdZVgIQ6yLG3IE184E42M6NNvg,EUROPE
rdLueg0nW5ZuRliZ6dLhffN0N7PATZu4sg_GMRMKQNlFszCb4wtb_tW9-LE0y8Kh-RvmCaw2SeAo_A,EUROPE
zLHL2YjrsR7yDUKoW-JZLlZq8kajImGjBhcJryhgynEcF1Cngx1RNxja6p-T9ZQsLWSx4lIyXxHp9w,SEA
Gj9FvWMTuFJTTADP6UofAVA0nYrlyu4oxslNFjAGTCf4njmcILR-RULK9e8p8RwwUc0GRPSC00VTNg,ASIA
MufXlGs-Fy-uUu0UncpUQOpR6Wqf2dpXonCKDfShw1T3_iuVXJhnYmMwIqZxrip-rBnwytodKzWCJw,EUROPE
F7QH1usL8yUCOzs0k8dikmUI-YfXfsOU4vgzrkUiMPAvczkclNf5ySta3Oqgc2maJZANxMfAmjdu6A,SEA
vIfnZGLlx6rNBkKYm-UaTloJ6cVJQ1dB6J_zYIV-SU-7qfjwnyjl5z6FoOkGHYBlx-uvKcz9uxJ_CA,AMERICAS
YLNU0K1uo173oTdKJ706yEawAFvpMQGQasg8I1mGOJKBkBzpOmD_ehv-ERwBsgICGDzMBNF51OJfaA,SEA
f-FLzYON-MLu_2TwJ0s04aPIIb2NI4av6fLOJyGqMIgv2LwR8p3ZZd_G4slDvjExi5ngH3S8YE3d0g,ASIA
zFqyr2zNFyJhGZwUrGPhBoTVUyrwm0GkTVhxE7elvCJRweEyfpiSnnJCwrmTGA4fnEs2CIa2RBgsyQ,EUROPE
s7fVO9ZRM3WrR3i4SnSfE8em3W33rH8_Q1biIDpr-PKJ-mjQojUDws_q0RFpBmveSSiOMcmsFiFZNg,AMERICAS
CumK6az5Lt42D9kCRUnxvWT78lT0VCRXRa4C9Xf-fYy8y0tOW26o7Rq40CThoJ6rBX9ePWtCYFkhiw,SEA
Htg49uQUGXBbxkEWQ3gYWaAIqmDsRl2_plIFawiv6IN76xHUdU6t9td2_mDA_rXq3MX15GN01UQ2ew,AMERICAS
rc7RCOWHfXJz-BZ1zkAs8epWziwmB4PvmkGpse8t3x36Mhuzv_tTQfSJkvtegA4wv535wyib-Rrdgw,AMERICAS
XEjmMdcco3MO81LyA16gO-tZiWMRDrU5__ozZWGTbawFwd8V4mLYssnPaEdQyqKHywLNyWJTdhc5QA,EUROPE
1PCSpPTiHQiAE3GIvAKGAA-ASPo59wS849CkYiWiZPdvuNRygYgW-9h6K2lzVq9Qdu0xMwP7bsb2Ew,SEA
Cj7-tI-wd_xiCiCxmZn_vqtSER9a5Il7wAcW_z67rNwwGGNS0VARcJsKmJnSij7lcmjUl52b-xFCOA,AMERICAS
xPhI-2UlYE8k5VnpHS9bL0Tc34U1V1bz3kv0YSQn6G5N1HPY1qeMK4KQakJqt1gFxJ51jPKGwwlUqw,EUROPE
Loo8zC4A5NMqoQAQugKsXUfCF4tIjMXnZJHHVMp_RpEn_ZpuLN3eU8FEVhs5d8aVBu-QO7mWzcn-Cw,AMERICAS
OfAjmyxbQA7VFYJLpZlVNnEiAJyc3PJkQvJNd4OvoEq_FflxYiorODH2AFIB8OgxgXdUG28vsdEx0w,SEA
0fppCFBFn4R6xRFHGfQ2SY4Cy_COBRhCCJOKMEQ0dW49pOcM9im1-qIcD33jzInwRbgYPA6kI3ToZw,ASIA
z2wSbMd2t_7JWt939tmpNs6WKF4TYq_KXz5j9nz0ZkoE-YSQj5YG0-TggEyEGyAeE2eLWJV8mQIRzw,AMERICAS
cCmkoSuG1bxm6hrCMO1gaZDZcaIAcBqSRlImcUqJNbiCLOzQ9XBjzk5s_qxnP9V7e7dkSWEfZ_-1CA,EUROPE
zr2U5dOMlF0WeJ7eCLT5-rPFn-jKLi3WDeCU44hs0XHEbnGDANJB9S__HB9i86oyHCeerl8h3u3SqQ,SEA
hlno2GFJjhzPzlVjuf94SXa4X5n6-BkYzrPxnUwh_PruNU8bl5hdrt_p5uBkSSTzOYAKxbU6V43BRQ,EUROPE
eQvLYxybwQGQIQtQRpX_R0--mPrTs67QjjueQFeoRoA7Oymkcfxuj3GzbWRb4r6Yad8KLD8o5_zozg,AMERICAS
BYeCd117oQBRerssGtz6EIFOvknL7y4mpA8lYMx0ZGupYcDc_YuEdKU-EZyCOo-WyFd7UyeF0DPdrQ,AMERICAS
K3yoV2UdUPLE-8Z3aq9RDEIJsaO-4BQGF7f07GURZv6ycJ052_xJtiDbMPr-DsYa7DbPM8Ld7THxMw,SEA
6xgppGAnRzONr9yInEpt_KFrQ5KKiRDtkm3ysT4pS3Os5_AAK-xhHyWrZ0I3RsmjtN8sybzFiSiKcQ,EUROPE
JSjYAjy0WuyvQXT-dHmePzlpYRkvyJ5njTbvp5g1Gp2E2WmuIRNDJ6B4ouf8H0gJdKoOfjhcXeH26A,SEA
d0WTZTDcGfeFHh597uGz2DfWB703AWiymDNQItCE6Oy-pKP4UPVT2pMKNFX_DAZxngeSXA4eOZf5hQ,ASIA
J3CQG15DcwkhS2-qMd6uTcMfYZ3Iw534jWPINY772eOXJEl_O8R6k_d_Fp4X49SwwjOlvd4KWbbPlQ,AMERICAS
RbJp7ok7vdvlrTbcIbHVLrkbARPBvWJXTMayyvGB9yhXN_yIpJ_3sl_YVqPH1gwKk1nWcuBRd4zyvQ,EUROPE
DM46LxCQ0jFARCpyhRVuKNTCOotVwgOPS2WACqz1dAfRzRkd2F-5gIShWzn1FId71ckuCsDRxIkWCA,SEA
vaKLD70YtAFNcpRvtYKFq7B273zPF7W6UBU7me9tFLBjU_LRJpuN5Bvg7VQXG48OMKRntl3qrCbi1w,SEA
b1MYIbFhY-ZbdyOP05sMI5sWuUrPFacVda8p07dqfbCV7m8-edzAJQH1-2Zgh6gg6Z6rUQ17L4gpCQ,EUROPE
DjnGoCbCbcR-hGHn8LVjU_KN6Crd6S-DPBqsXAJOHLLPGt96ov9cOGmzm7FsM7t5lZjy7wS5LCH1JA,AMERICAS
w-KmyGzKpEv9xcYa_PxzpjVAuQEedff_XWIySsxD9kaUEvfp5ND11j9BAFqy1vCvoI64Tuahyy1YoQ,AMERICAS
6S0FTcjBVr1CxiSAmghEBc-TpxGDXuTcvWJaWQk_GHY6bIWutDLNnNtM--Z6st1uXfdHQSETXK-sAQ,AMERICAS
MFjxV9cE9g2af7JFmXmTzKTpic9Eksv9WzckZDx4AVGbshqUPn-tlGy4scGDvb6av3Jgg9XpWC4KrQ,SEA
sHgTVgi06JZ7MgzkLWPRxIuhu2jkgaTBZciDLfCfgXmbtyNhIR6i49iRAOxm0qAgUcsM-XUFORmPTA,SEA
M6P0sa_ergsX9D3OMTxTGnGqHHxOZ_1thhLeRfGlF8mWw2PiTqiULXL9Fi13QBfOL964HqUohKtHrA,SEA
v369WkTqr8SUXZcqfWidFdLPBZ1IFKZCFU3JEYSzQ3sXv0sxcTaV5BD5eQCydj9Vxy7kZFGoW4QVjw,SEA
ML3-CLeKImVAjAE_tDYhDLmCNbttzZJlsSBiD-MM82Ud2r2x6qfwVxrNmegbQeUFYQZiJErlkc8f_w,ASIA
P8o0m2QDREuJan-HmloTkUwS4WsHfOwUbaWvUWSQ4E_Ao-ckO7Ewxh8vB9ho0dWMNB1kdNoe_81V1g,SEA
_FFhWg5FEwSN4qoxy5XQcMXIS96wIQBM2wQvfJ5SYxGqq8WP5l7wjj19mQIBmvf-PiWF_alNSupg6w,ASIA
pkjWsqLqKCMD94rNRloqV8SuvsCieMDPPRxtbaR2ICWG7MNX8feosOD4pl9akTipsDL55eeCvEQ7hg,AMERICAS
1pexJz7fOivu0SRkxM1_kbzat_e5r3sTnjPcMuXgDPj_bZiRX8DnfcQFxlwZJmQpwVIGD8RfzeMWjA,SEA
NFjGxov5DEabyXAyPqeXZ3x5BjSukyvi-daOfqug_-eGg76t4Hz6GQC4Vl7DxbnQcaA2NxQoiJFQ_A,ASIA
KJqTqTwPRE93BvlCVF68NE1KCsuHjwUrjyoZFHTwQ7jUnHqyttzgyupzQysJoyeP-QSPNwoY4ZT-Yg,SEA
C_kdv8_mKeb5Sh2SH5Sa3zK5_tHmJkkVwSK0QD-j3kdW3XgUwrVGL4fTTv_etytqu4eFolne5GxU_w,SEA
mz4v5mjnyUybmhXHc1BtvcOvMhIvURHOHSupRxQBeHgQx_N4idFSqGrb_YT9YYy3-ldQetnysZgoTg,SEA
l040L6yNxPrBBdMFAAP8r6Bvp-97Yh7aGC-qvswe-PnhhYaYAvC6-gzGSgGHk7aQlHN89qIYN8abvA,ASIA
ITrFnscmnBQKyBsh1uugmGVmkipqx4tvgdTdX7U5IvfbEahZUBbQJ-lGug00h_xthVPxFgv5Pnjdow,SEA
2Cqk1MmXnsU8Iu1k5obko4CzfpHDZ1AGvOVSjjlRewya8qqmOBWIlRM5P0E1quzMeUpOZ4I0-b8rkw,AMERICAS
wF_anygNUUbZp7da-37Utx-WnQtoL4XCDPFqC7ONv3vUm063J8ft5FEehi2zk2oJjbtSE4Yb1cRp4g,EUROPE
IaVDg3Acn05xmGrmqrIlxehTQnoaME7tTJ5kyS2Gah9EACU-0f8B67qPWxfJ-wU-0BwaF2dnu6Xv1w,AMERICAS
t3yT2QKJ1FS1CVuehJ6Medi7aLZWtTC_TSB-UtawKwcy5JTRs9m9o99sd90-oLGhIalWXHdwBUlqwg,SEA
3VLeH0Qc3bCMnYX5eXHKCxQa0tSS77vCLhImctNTldR_RV3uCDbVzYvwwYmfx5w06RLNz0BJjfZvNg,SEA
rh0qfDrzdZ-GpSwRT8V4eAMPRUd5uXfHgiGJbk7gDevFJRjs1aRaf-5yZ62pWy5DFLKeeclUSfQZkg,AMERICAS
4Og0nbErkufNQpAG7o_kOYww6CzlpMclslBiPcjEo5MhQU-242dbDTf81YdGJxyaV1Fua93YMJKSRg,SEA
ViRhZwJhvgmaQ5gWtXP0wJTVTXI7K-oSou7SEAm3H5SGdrptQ5XXZnaAznxXORNa0n1FE-epfbIIFg,SEA
RPQtd0fSdqoKftvxRiJkPlKZt1FD6kBztSMGXvURjSQFH8LpMGK5T9bvK-7T6904YoRuuKN5-1pIkA,SEA
Pt8iVyjntUNpbSFDWkVi580eFEl6pjC0YS5wKk74wJqHnNIO6WsLjVGXt2_DzzPeYYNmqThJadB5PQ,EUROPE
DCvWFEZWOgVW5u7FFQ_FZGgyUg0Mlv3AR1nZSe6uZ0caiw1etFLa422W3uDG9GVupPuVPVsHEut2Hw,EUROPE
8vk7hIXKoFysxuKVBx65-9i4oncAtsZDfSq019EepmWWfeAFVe6SbZrA8aNBBJNVWER9VHqB8igrWA,SEA
huzjQfynbDCt2b3XVP9h-IPz6XPndn0_5bCmVVqzFajvwO1BzbNMWg8j19v1RebOgQ_9HVm8djiFpQ,AMERICAS
O_58_QR-5ddfFHgxR3zldhdjWnXYB85m92hujc2uYITn_3S96rTkD5CxgLwnSl9PuDw1ujfQY33sGQ,SEA
T74nEtZKSaym7CyP0jRuJff15iJ5w1BOXLHyQ3CGu779v8-Gb-Bg-kDj_GphEfe2Bc9JxFs1MQiEwg,EUROPE
J2TO1ZEeVIuVfp8_wjD8RTzGSOnWehQ5OK22u0_z0Cam5Xj6ZmtCTTm1mzRIJD8fuFseHLguGUcvkQ,AMERICAS
BR05ohIBxYs4QIHCFqJf1yS10TOO4Y6e69zOFrGaT9HeC0OVJyddipuy1OkjxCkNfzrn46yQDuCcCA,SEA
jWHbO0y0kiEMudbkqI1_GO3nQd6Ocb8kirUQqay4EqsLPkncOBVjVC7Ski89_76m6Qr3t7oQkwnnSw,SEA
BijfJDmi5fp9xeggcJCnmX_u8rHbzqgEG65yg_82KqxcNf6xt4RWmB-0-yjyHo245tTBu-HjR2aOgQ,SEA
Wp6lfvaGJRUtSzerAw5nF14ai2XDTazlK8_mrOpSg8E5Rx94kgkG6CnVueaS01uUVLSVPBgoHS-Gvg,SEA
78gINf4BSlSrHeF_6lxce6LSW2sYmMzK4DJR89TMWgJF87bq6rCrLYYXRjczTl0-GiCl49-_G723Ng,ASIA
MRbCAAEHPYamJXCtmFrhn3cUaG8Dn1H9iADwJkhqS8kFPF8YKtgDR_mXjnuIdmXrhGTZbsG_egenww,AMERICAS
cYn43dkXokWP5cMIqOj0Co9DxoOKkOXSKPtvUiR52peg_RohvedMDzhsQPuc-1F_FQJ-j1TcJw65MA,SEA
w6IFjkLK5mzSmOpqQCOhfR7JlD1Kw98Yd91noerxXPe_FzVQJobEB34Ht4G9GEhrVszeyh8sxe5DlA,EUROPE
cfjYZDMrn3bBN51m81Z13RkdTN2c0Oqp25Gn71mF-mHEUCTFrYoB-l2FCQA5Uq0Ptey-9X0A8p4sxQ,SEA
D1hqvknrlxbUuFUjE83A1t9HLs_bBX9E51k6eNVb7OMKIjYJOLOh_jwxidFJ_OqXs4v8v0ufxfAErg,AMERICAS
VrQuuxGfFb5KiBk3QiuJPxrLMELIrdtfLOdlGQdkTsPoxunVdDqYxaXK0KijheisAyUHY_1QfoYNKw,EUROPE
te82vBZSTYvnWM4cirDHxCd17PqvEC87AcgEsabowFdzrBKvMlUg5cB8cxKvJq4oLE2p27JZ2c9kYQ,SEA
tWbo7L19WP25pJlv2KJX46AyHx06o_oLf53LA3InsbRsRXHjt5pk1YkBXFCs_bAfDC6tAOkGs4tA4Q,EUROPE
EvDZp81tpUjrp-hqaMCMt8Obn_LV8YdRESHDg5U4H-cbxSFUNGXOjg7M7AjpAGIDnh0BXlHW4IspsA,EUROPE
Z129WGj0_dl0LblWWqCiJrZFDSNnDcdzVOm7iOW0fo753Toc7jo_uvDf_nFrOSMEBK4U5TwR-srtaQ,SEA
Iqj4-Y_f87z-5EP_RC5TekzPACWKnC3t2dZDlKW60u6Uv9ePtFAOGWL16i4Wn-kZIy_WahhgXn-krQ,EUROPE
tDU8T8C_VOZcXlobgEtuzo2x2U0r39OgFN-7iHz6KM7v7T4VBBMzQSP0hvhLSqwJdSpkIfN6dgakWw,SEA
MWUHq9xlPRmEkOh1nsIfJv2nZib5eReYVAFjZrf-qPbC_YgfPxwlnKmPhHT_4iWJ8uMuATQoHqzpLg,ASIA
o0EQ50yTetNczfo6a91rPXH4OHnrBfActlskFN4nbggauiMowtW-Gegtsdmh7aAVYc6z6ZALATEGPA,EUROPE
YM5hnma-QQEWTp3jYQHjq_SZATHWdRvC693tRU1RGrKKjlg3v0-Jvfb3I2-Ts2oHUp2GfRhJQYtlrg,ASIA
yPrvqcWxXujM96-myNtJWQECDJ8j_Wv8A-c8cfdZ5e-IYAwfKq9UWMZThPCstbyVs-WdWnlqJ3kv7Q,SEA
-rR8JfoUGCirQeeFYhE6yHXbqjtkc04RR_hFRCBaj38w82npbSX9qv9PVKfE9FJi0cwGXiDhj3gotw,SEA
8BZBP3fgW73sWZ3iYUaDpE_gnu1aAS1OfVCvuUZ51JJGom8zutuyiqAJ45XGF7N0KqpbE_qlyzTajA,EUROPE
ACza7I2jgZLEshhltTQFhbEx0zJSXdzRRBGUQxWMegL6nGTrqs2eMrxsy7mXs0EfbM5p693OEpIpgg,ASIA
-b2kC4AwYWbP1cfIbbB1hXH9TS2-X9mH5yMFAd-8f2ONJAYcx6RWTCgbkYOXY-e3DEhy0kMSDMN4iA,AMERICAS
yFe8OOqMIVaVhBcUSV-wo2RMR8heQnWEmuA6inh-Q_eEd5dHku3e_BBC2Mp2A0poLAv--SCL9EWBLw,SEA
LfBmXhrCWiJ2dZzzk0JxP7hITXLmjzjcRfo3cbJuxLagH0ot06U5xFweItSf07GeWsfAiApyensZww,ASIA
G9Q1adAO-iZgN3bSGO_NzC8R_fP6a5VoDObI7J3vkZvpCI9lFESkuJ6PM94hHUBEjA7JEl1-mhGSKw,SEA
Oa7ALM5Y-KBkGW4HcS-SD2dZW4gUYEAYyfDz9he6Kof2-eNELLARK7TJR9v5Cw_CT-aoy8pzb_k3Tg,EUROPE
KLtrChRz5n4qOMxrBVGkiUj6hM1-AkTvWQyzexeYfCdJP2yeVrJ3W5fWyQUSbCBzlFgeTPEiRSy8AA,ASIA
sL5_3f8bKOiIYBHEqf_rhkYrNSb54GwLcLukphLAvB9s5QqCea2MicCSbNm9cNYILdfr0vF_Y6p_dQ,AMERICAS
pg6hlyla_66g1785l9Wufg9bqQDDA2VjblNdLpeHiJ7ZmkJd4DPQYcm9Rur1nGbE20dPTGwwe0bwWg,EUROPE
OTJgCjFbUtARFELfU1AIMpR99l5RlcMrImKfu3MkuhmeiJHZSnq9SWZfBLeSnUFejT9g7A3ymhtHCQ,AMERICAS
xGlPkulQ6Kxi6Pm949L9bDODper7hz-xbaOhLjhZxudlPzMXzKyJr6uFoBHs2UwC-rYiFlW1IigEgA,AMERICAS
mKZx-gZ3OB90PRi4q8byQU8pSOZplBkBYQsF2GYGaSeyVEIU02AW55z0kCs1WMjXfBFzu7_bJ0P0FQ,SEA
QlRzMxac3_OLP6-DZXck6ZAXBp7xlMHyv8EMcuZuzFrvxUtHNTHIcWZsvpZSOLo1PLQZE1w2k2i-pA,SEA
KYKb1qgzk1--LFXaYW9sa_089yLkYwQOFm4zeGNxIwGF9o4p0s7s-iPbRamatfZhDbVTIcVIxDA6jQ,SEA
QrHVOHLwNtkk5-pb8kW51QJz9l8lR37mBVVpSCgd6PWUJ31Xg0CWJ-yahmlXnpGOiKzR7w25zHs6rg,EUROPE
WY3N1bIO4ubXSZ-TXCD6E_aOZNTXTv8aQXV88ukKfwRkdtoDzz1qkzRytIk2g1PWNRBslNBQyFTIiA,AMERICAS
0ERCifAiYXlDdb8uxB-h57Ym3ymvMnaZm_zqZUxfPKNLwrZOUdnCq5w1iSwKU78EqDMSZ2FPDwY6yg,ASIA
_rS5WV7Zf9wWZ8mCfFiV56gA5jMrOmfjb9E0NLdyt20p9rMR1k2OGMKwXtRWujby6eAltddGMD4mZg,AMERICAS
hyPsVknbC7cmwp_H2cErQwYPOkeU0YGGBVvi2vVsoJjebjYhWrUn6BQzgfXb0WhmiMCp0MppeLjZiw,ASIA
H7AL8Lt-krAAx54n3YopV7Ph430iD257vjH6lsHSqMmWV4kWrhZh64OViPZSyk92rgwOMWR9Qi4BwA,AMERICAS
_apz3gFqO0HLSyZ4KWYTRNJdOnpjBrHG_FLGO54jx9QxvRmMt9UOmygBnQze34W5LG9LBkEz_kA_yQ,ASIA
73OizAd3w59QG8l20YXyWW5acAcE6V4R030kk1YwZxrbVZCHZevCzT5o_5DS2J5ffwym0FokVH0IDg,SEA
